Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2,Serial Number: 3531369439
100.840843,0.6,27.2,9962,5,5,0,60.5,1,0,
101.111115,0.6,27.23,9711,5,5,0,60.67,1,0,
100.99099,1,27.2,9704,5,5,0,100.99,1,0,
101.141144,0.4,27.28,9920,5,5,0,40.46,1,0,
100.870872,1,27.23,10297,5,5,0,100.87,1,0,
101.021027,0.8,27.2,10510,5,5,0,80.82,1,0,
100.96096,0.4,27.28,10664,5,5,0,40.38,1,0,
101.021027,1.2,27.25,10425,5,5,0,121.23,1,0,
101.111115,0.4,27.23,10631,5,5,0,40.44,1,0,
101.201202,0.8,27.23,10052,5,5,0,80.96,1,0,
100.900902,1.2,27.25,9961,5,5,0,121.08,1,0,
101.021027,0.6,27.31,9610,5,5,0,60.61,1,0,
101.051056,1,27.25,9807,5,5,0,101.05,1,0,
100.870872,1,27.31,10447,5,5,0,100.87,1,0,
101.081085,0.6,27.33,10255,5,5,0,60.65,1,0,
101.021027,1.2,27.31,10530,5,5,0,121.23,1,0,
101.081085,0.4,27.25,10645,5,5,0,40.43,1,0,
100.930931,0.8,27.23,10403,5,5,0,80.74,1,0,
100.99099,1.2,27.36,10561,4,4,0,121.19,1,0,
101.231232,0.2,27.28,9982,3,3,0,20.25,1,0,
101.201202,0.4,27.28,9732,1,2,0,40.48,1,0,
101.051056,0,27.31,0,0,0,0,0,0,0,
100.96096,0,27.31,0,0,0,0,0,0,0,
101.171173,0,27.28,0,0,0,0,0,0,0,
101.081085,0,27.28,0,0,0,0,0,0,0,
101.081085,0,27.2,0,0,0,0,0,0,0,
100.840843,0,27.2,0,0,0,0,0,0,0,
101.051056,0,27.2,0,0,0,0,0,0,0,
101.021027,0,27.2,0,0,0,0,0,0,0,
101.171173,0,27.2,0,0,0,0,0,0,0,
101.051056,0,27.2,0,0,0,0,0,0,0,
101.051056,0,27.2,0,0,0,0,0,0,0,
100.930931,0,27.2,0,0,0,0,0,0,0,
101.081085,0,29.29,407,7,2,0,0,1,0,
100.99099,0.8,29.34,1902,24,2,0,80.79,1,0,
100.810814,1.6,29.34,1981,32,2,0,161.3,1,0,
100.96096,1.4,29.4,2396,40,2,0,141.35,1,0,
100.96096,0.6,29.34,2321,44,2,0,60.58,1,0,
101.051056,0.8,29.4,3082,47,3,0,80.84,1,0,
100.96096,1,29.37,2981,48,3,0,100.96,1,0,
101.141144,0.6,29.37,2652,49,3,0,60.68,1,0,
101.171173,1.2,29.34,3798,48,3,0,121.41,1,0,
101.051056,0.6,29.27,3189,48,3,0,60.63,1,0,
